device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
3470545027;(0.533932089805603, 0.5185636878013611, 0.5061941146850586);(-16.207889556884766, -1.575021743774414, 652.89404296875);1;(-53.64289855957031, 56.58634948730469, 12.549875259399414);(0.2741492986679077, 0.681768536567688);1;3.1474456787109375;1;(0.40270280838012695, 0.5227465629577637, 0.506108283996582);(43.64957046508789, -2.4585342407226562, 651.589111328125);1;(-49.11146926879883, 58.97590255737305, 13.419624328613281);(0.2933378219604492, 0.662625253200531);1;3.1834716796875;1;3466415425;(0.25, 0.75)
3470556131;(0.534063994884491, 0.5185763239860535, 0.5063120126724243);(-16.26955795288086, -1.5800358057022095, 652.951416015625);1;(-54.03375244140625, 56.14103317260742, 12.387800216674805);(0.2724941670894623, 0.6853359341621399);1;3.1410369873046875;1;(0.4028730094432831, 0.5227093696594238, 0.5062961578369141);(43.578548431396484, -2.4468834400177, 651.6880493164062);1;(-50.12657165527344, 59.240081787109375, 13.515769958496094);(0.28903928399086, 0.6605088710784912);1;3.1788330078125;1;3466426531;(0.25, 0.75)
3470567234;(0.5347130298614502, 0.5186365246772766, 0.506625235080719);(-16.56969451904297, -1.6037102937698364, 653.1005249023438);1;(-54.110225677490234, 56.01405334472656, 12.34163761138916);(0.27217036485671997, 0.6863530278205872);1;3.1346435546875;1;(0.4034663140773773, 0.5224683880805969, 0.5066047310829163);(43.31889724731445, -2.367605686187744, 651.8602905273438);1;(-50.59271240234375, 58.02592849731445, 13.07387638092041);(0.28706538677215576, 0.6702356338500977);1;3.174407958984375;1;3466437637;(0.25, 0.75)
3470578337;(0.5350183844566345, 0.5186371803283691, 0.5070147514343262);(-16.71413230895996, -1.605689287185669, 653.2916259765625);1;(-54.01899337768555, 56.8246955871582, 12.636680603027344);(0.27255672216415405, 0.6798588633537292);1;3.1424560546875;1;(0.4037171006202698, 0.5223251581192017, 0.5069509148597717);(43.21611022949219, -2.3202919960021973, 652.040771484375);1;(-50.13142776489258, 57.87388229370117, 13.01853084564209);(0.28901875019073486, 0.6714537739753723);1;3.17877197265625;1;3466448742;(0.25, 0.75)
3470589440;(0.5351824164390564, 0.5186255574226379, 0.5072431564331055);(-16.79204750061035, -1.6026467084884644, 653.4038696289062);1;(-54.434120178222656, 56.66307830810547, 12.577847480773926);(0.2707988917827606, 0.6811537146568298);1;3.15087890625;1;(0.40388932824134827, 0.5221869945526123, 0.507220447063446);(43.14641189575195, -2.274232864379883, 652.1806030273438);1;(-49.7565803527832, 57.10022735595703, 12.73694896697998);(0.2906060218811035, 0.6776515245437622);1;3.183074951171875;1;3466459845;(0.25, 0.75)
3470600543;(0.5358129739761353, 0.5185020565986633, 0.5086524486541748);(-17.098979949951172, -1.5645825862884521, 654.1008911132812);1;(-55.31584167480469, 57.35540008544922, 12.829751014709473);(0.26706522703170776, 0.6756076216697693);1;3.1436614990234375;1;(0.40447139739990234, 0.5217099189758301, 0.5086427927017212);(42.927345275878906, -2.1158010959625244, 652.9083251953125);1;(-49.55076599121094, 58.17930603027344, 13.129693031311035);(0.29147762060165405, 0.669006884098053);1;3.18634033203125;1;3466470946;(0.25, 0.75)
3470611646;(0.5360743403434753, 0.5184342861175537, 0.5091126561164856);(-17.224790573120117, -1.5429432392120361, 654.327880859375);1;(-55.63788986206055, 57.98313903808594, 13.05825424194336);(0.26570141315460205, 0.6705785393714905);1;3.142547607421875;1;(0.4046909809112549, 0.5215005874633789, 0.5090676546096802);(42.8408088684082, -2.0457115173339844, 653.1270751953125);1;(-50.17231369018555, 58.86282730102539, 13.378490447998047);(0.28884562849998474, 0.6635310053825378);1;3.195037841796875;1;3466482047;(0.25, 0.75)
3470622749;(0.5361969470977783, 0.5184004902839661, 0.5093220472335815);(-17.283771514892578, -1.5320870876312256, 654.4310302734375);1;(-54.56222915649414, 58.970882415771484, 13.417767524719238);(0.2702563405036926, 0.6626654863357544);1;3.118011474609375;1;(0.40481796860694885, 0.5213836431503296, 0.5093064904212952);(42.79051208496094, -2.00653076171875, 653.2501831054688);1;(-50.287532806396484, 59.68555450439453, 13.677933692932129);(0.2883577346801758, 0.6569400429725647);1;3.1981658935546875;1;3466493149;(0.25, 0.75)
3470633852;(0.536697268486023, 0.5182625651359558, 0.5102161765098572);(-17.52513313293457, -1.4878000020980835, 654.8719482421875);1;(-55.10721969604492, 58.062164306640625, 13.087090492248535);(0.26794856786727905, 0.6699452996253967);1;3.1159210205078125;1;(0.40527281165122986, 0.5209127068519592, 0.5101802945137024);(42.610626220703125, -1.8483167886734009, 653.7002563476562);1;(-49.01387405395508, 58.81757736206055, 13.362006187438965);(0.2937510907649994, 0.6638936996459961);1;3.2028961181640625;1;3466504250;(0.25, 0.75)
3470644956;(0.5369057059288025, 0.5182545185089111, 0.5105817914009094);(-17.62550163269043, -1.486311674118042, 655.0521240234375);1;(-54.82358169555664, 57.770172119140625, 12.980810165405273);(0.26914963126182556, 0.6722845435142517);1;3.109649658203125;1;(0.40540486574172974, 0.5207788944244385, 0.5105095505714417);(42.56083297729492, -1.8034460544586182, 653.8685913085938);1;(-49.57476806640625, 59.39898681640625, 13.573622703552246);(0.2913759648799896, 0.6592358946800232);1;3.19873046875;1;3466515358;(0.25, 0.75)
