device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
7820772003;(0.5869742631912231, 0.3743877112865448, 0.48340490460395813);(-36.26947021484375, 43.68703079223633, 639.1854248046875);1;(-106.92005920410156, 125.41053771972656, 37.5998420715332);(0.3220667243003845, 0.6582491993904114);1;2.8548583984375;1;(0.44644227623939514, 0.3787985146045685, 0.4832291305065155);(26.834577560424805, 42.94188690185547, 639.61328125);1;(-186.88087463378906, 132.24685668945312, 40.08803939819336);(0.188998281955719, 0.6367257237434387);1;2.9078369140625;1;1914033635830;(0.45228748816272957, 0.8012449438815169)
7820783106;(0.5866175293922424, 0.374504417181015, 0.4830935001373291);(-36.100860595703125, 43.639739990234375, 639.0418701171875);1;(-88.0100326538086, 122.95060729980469, 36.704498291015625);(0.3535361886024475, 0.6659939289093018);1;2.88153076171875;1;(0.4461294114589691, 0.3789007067680359, 0.482931524515152);(26.969106674194336, 42.89882278442383, 639.4612426757812);1;(-167.533447265625, 130.04327392578125, 39.28600311279297);(0.22119565308094025, 0.6436634659767151);1;2.9111328125;1;1914033646926;(0.45228748816272957, 0.8012449438815169)
7820794209;(0.5859723687171936, 0.37475869059562683, 0.48373278975486755);(-35.829593658447266, 43.58058547973633, 639.382080078125);1;(-54.147186279296875, 115.55220031738281, 34.011680603027344);(0.4098897874355316, 0.6892871260643005);1;2.9204864501953125;1;(0.4455341398715973, 0.3791661858558655, 0.48353710770606995);(27.250057220458984, 42.832210540771484, 639.757568359375);1;(-130.98886108398438, 124.9844970703125, 37.444759368896484);(0.28201207518577576, 0.659590482711792);1;2.9434967041015625;1;1914033658022;(0.49999999999999994, 0.7999999999999999)
7820805312;(0.5856679677963257, 0.3748999834060669, 0.4846723675727844);(-35.71916961669922, 43.567134857177734, 639.8607788085938);1;(-37.16681671142578, 112.60616302490234, 32.93939971923828);(0.43814805150032043, 0.6985624432563782);1;2.954803466796875;1;(0.4452648460865021, 0.37928295135498047, 0.48448804020881653);(27.391660690307617, 42.82573699951172, 640.2288818359375);1;(-111.6578369140625, 123.70196533203125, 36.97795486450195);(0.31418222188949585, 0.663628339767456);1;2.9482269287109375;1;1914033669116;(0.49999999999999994, 0.7999999999999999)
7820816415;(0.5855808258056641, 0.3749399185180664, 0.48625537753105164);(-35.724029541015625, 43.60798645019531, 640.6522827148438);1;(-32.54653549194336, 111.74093627929688, 32.62448501586914);(0.44583699107170105, 0.7012864947319031);1;2.9708404541015625;1;(0.4451759159564972, 0.3793189823627472, 0.48611509799957275);(27.466474533081055, 42.868194580078125, 641.0389404296875);1;(-109.00634002685547, 122.12577056884766, 36.404258728027344);(0.318594753742218, 0.6685909032821655);1;2.9626617431640625;1;1914033680220;(0.49999999999999994, 0.7999999999999999)
7820827518;(0.5855321884155273, 0.37495657801628113, 0.48733142018318176);(-35.73204803466797, 43.639190673828125, 641.1898193359375);1;(-29.763700485229492, 112.88560485839844, 33.0411262512207);(0.45046815276145935, 0.6976826786994934);1;3.0035552978515625;1;(0.445055216550827, 0.37934550642967224, 0.48715344071388245);(27.543062210083008, 42.89432907104492, 641.5546875);1;(-105.4985580444336, 121.76741027832031, 36.27385711669922);(0.3244323134422302, 0.6697190999984741);1;2.9954071044921875;1;1914033691323;(0.546148167186868, 0.7913680604755655)
7820838621;(0.5855236053466797, 0.3749386966228485, 0.48748353123664856);(-35.73246383666992, 43.65042495727539, 641.265380859375);1;(-25.852764129638672, 113.28862762451172, 33.18782043457031);(0.4569765329360962, 0.6964137554168701);1;3.0186004638671875;1;(0.4449946880340576, 0.3793308734893799, 0.4872877299785614);(27.573108673095703, 42.903961181640625, 641.6201171875);1;(-103.52071380615234, 121.759521484375, 36.270973205566406);(0.32772374153137207, 0.6697439551353455);1;3.0113372802734375;1;1914033702427;(0.546148167186868, 0.7913680604755655)
7820849724;(0.5854964852333069, 0.37491804361343384, 0.48708680272102356);(-35.7093391418457, 43.64408874511719, 641.0679931640625);1;(-23.860563278198242, 114.11323547363281, 33.48794937133789);(0.46029192209243774, 0.6938176155090332);1;3.0276947021484375;1;(0.44492998719215393, 0.3793172240257263, 0.48690319061279297);(27.593900680541992, 42.8959846496582, 641.4268798828125);1;(-102.5411605834961, 122.89971923828125, 36.685997009277344);(0.3293538987636566, 0.6661540865898132);1;3.028045654296875;1;1914033713530;(0.546148167186868, 0.7913680604755655)
7820860828;(0.5854480862617493, 0.3748459219932556, 0.4868875741958618);(-35.68229675292969, 43.66189956665039, 640.96826171875);1;(-19.188535690307617, 115.26710510253906, 33.90792465209961);(0.4680669605731964, 0.6901847124099731);1;3.053314208984375;1;(0.4448646605014801, 0.37924930453300476, 0.4867115616798401);(27.618858337402344, 42.9127082824707, 641.3285522460938);1;(-96.57270812988281, 124.20523071289062, 37.16114807128906);(0.3392865061759949, 0.6620439291000366);1;3.0496673583984375;1;1914033724636;(0.5896149283687346, 0.7758063897255945)
7820871931;(0.5854038596153259, 0.37475723028182983, 0.4868200719356537);(-35.66080856323242, 43.689727783203125, 640.9337158203125);1;(-15.103597640991211, 113.53180694580078, 33.27631759643555);(0.47486501932144165, 0.6956481337547302);1;3.0706939697265625;1;(0.44480782747268677, 0.3791998028755188, 0.4866372048854828);(27.64259910583496, 42.927085876464844, 641.289306640625);1;(-92.64049530029297, 124.13355255126953, 37.135066986083984);(0.34583035111427307, 0.6622694730758667);1;3.0721893310546875;1;1914033735744;(0.5896149283687346, 0.7758063897255945)
