device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
25347040417;(0.6360057592391968, 0.3149726688861847, 0.4648669362068176);(-57.36036682128906, 62.213436126708984, 626.7466430664062);1;(22.269094467163086, 198.36465454101562, 64.15293884277344);(0.5370596051216125, 0.4285605251789093);1;2.57952880859375;1;(0.48308736085891724, 0.3161391317844391, 0.46534520387649536);(9.981732368469238, 62.86801528930664, 629.462158203125);1;(13.247071266174316, 195.0666961669922, 62.95258331298828);(0.522045373916626, 0.43894386291503906);1;2.4865570068359375;1;632725232120;(0.5, 0.5)
25347051520;(0.6361210346221924, 0.3148720860481262, 0.4651240110397339);(-57.42240524291992, 62.25796890258789, 626.8662719726562);1;(22.730934143066406, 200.2096710205078, 64.82447052001953);(0.5378281474113464, 0.42275163531303406);1;2.5780487060546875;1;(0.48319852352142334, 0.31609201431274414, 0.46552613377571106);(9.933829307556152, 62.891998291015625, 629.5513916015625);1;(12.034058570861816, 192.52700805664062, 62.02820587158203);(0.520026683807373, 0.4469397962093353);1;2.4986572265625;1;632725243229;(0.5, 0.5)
25347062623;(0.6362107992172241, 0.3146440088748932, 0.4656248688697815);(-57.484535217285156, 62.35645294189453, 627.103515625);1;(26.170204162597656, 198.51864624023438, 64.20899963378906);(0.5435516834259033, 0.4280756413936615);1;2.5707855224609375;1;(0.4832598865032196, 0.31605497002601624, 0.465921014547348);(9.909646987915039, 62.92353057861328, 629.7471313476562);1;(11.917208671569824, 193.25424194335938, 62.29292678833008);(0.5198322534561157, 0.44465014338493347);1;2.4914398193359375;1;632725254337;(0.5, 0.5)
25347073726;(0.6361826062202454, 0.31462064385414124, 0.4657403528690338);(-57.477508544921875, 62.37003707885742, 627.1610107421875);1;(25.845861434936523, 199.7997589111328, 64.67528533935547);(0.5430119037628174, 0.4240422546863556);1;2.598114013671875;1;(0.4832536578178406, 0.3160542845726013, 0.4660731256008148);(9.913586616516113, 62.93135452270508, 629.82275390625);1;(12.230193138122559, 193.20883178710938, 62.27639389038086);(0.5203530788421631, 0.44479307532310486);1;2.490966796875;1;632725265443;(0.5, 0.5)
25347084829;(0.6361015439033508, 0.31451743841171265, 0.4658914804458618);(-57.449066162109375, 62.4119987487793, 627.2357177734375);1;(24.5770206451416, 200.4254150390625, 64.90301513671875);(0.5409002900123596, 0.42207232117652893);1;2.6054840087890625;1;(0.483212411403656, 0.316058874130249, 0.4662066698074341);(9.932891845703125, 62.9366455078125, 629.8889770507812);1;(12.878686904907227, 192.9343719482422, 62.176490783691406);(0.5214322805404663, 0.4456571936607361);1;2.497283935546875;1;632725276549;(0.5, 0.5)
25347095933;(0.6359732151031494, 0.31441420316696167, 0.46611499786376953);(-57.40325164794922, 62.45796203613281, 627.34814453125);1;(24.89202308654785, 201.14866638183594, 65.16626739501953);(0.5414245128631592, 0.41979527473449707);1;2.6109771728515625;1;(0.48313602805137634, 0.3160535991191864, 0.46643397212028503);(9.968454360961914, 62.950016021728516, 630.0013427734375);1;(14.673447608947754, 193.03268432617188, 62.2122802734375);(0.5244190692901611, 0.4453475773334503);1;2.499908447265625;1;632725287619;(0.5, 0.5)
25347107036;(0.635882556438446, 0.3143370747566223, 0.46623072028160095);(-57.36896896362305, 62.489715576171875, 627.406494140625);1;(20.796802520751953, 203.20809936523438, 65.91584014892578);(0.5346094369888306, 0.4133113622665405);1;2.6143951416015625;1;(0.48306727409362793, 0.31604069471359253, 0.4665590822696686);(9.999801635742188, 62.960777282714844, 630.0626220703125);1;(13.626338005065918, 193.19305419921875, 62.27064514160156);(0.5226765275001526, 0.44484275579452515);1;2.5219268798828125;1;632725298724;(0.5, 0.5)
25347118139;(0.6357640624046326, 0.3141978085041046, 0.46637439727783203);(-57.32387924194336, 62.54347229003906, 627.4777221679688);1;(21.799057006835938, 201.39785766601562, 65.2569580078125);(0.5362773537635803, 0.4190106987953186);1;2.606414794921875;1;(0.48297980427742004, 0.3159773647785187, 0.46667200326919556);(10.039138793945312, 62.98759841918945, 630.1160888671875);1;(15.733107566833496, 193.4901580810547, 62.378787994384766);(0.5261825919151306, 0.4439072906970978);1;2.5142669677734375;1;632725309828;(0.5, 0.5)
25347129242;(0.6356170773506165, 0.31402501463890076, 0.46655505895614624);(-57.267967224121094, 62.610294342041016, 627.5673217773438);1;(22.681243896484375, 202.81503295898438, 65.77275848388672);(0.537745475769043, 0.41454896330833435);1;2.5961456298828125;1;(0.48282673954963684, 0.3158734440803528, 0.4668463170528412);(10.107826232910156, 63.031124114990234, 630.1982421875);1;(14.260838508605957, 193.7906494140625, 62.48814010620117);(0.5237324833869934, 0.4429614245891571);1;2.51751708984375;1;632725320933;(0.5, 0.5)
25347140345;(0.6355616450309753, 0.31396499276161194, 0.46670642495155334);(-57.25068283081055, 62.63792419433594, 627.6425170898438);1;(24.41763687133789, 202.6082000732422, 65.69747924804688);(0.5406350493431091, 0.41520026326179504);1;2.5994873046875;1;(0.4827480614185333, 0.3158194422721863, 0.46700340509414673);(10.143686294555664, 63.057037353515625, 630.2739868164062);1;(15.248680114746094, 194.8505401611328, 62.87391662597656);(0.5253763794898987, 0.4396243393421173);1;2.496551513671875;1;632725332037;(0.5, 0.5)
25347151448;(0.6355125308036804, 0.31391867995262146, 0.4670350253582001);(-57.24408721923828, 62.6697883605957, 627.8057861328125);1;(23.526823043823242, 203.20773315429688, 65.91570281982422);(0.5391525626182556, 0.41331249475479126);1;2.5876922607421875;1;(0.4827043414115906, 0.31579476594924927, 0.46729663014411926);(10.165287971496582, 63.0799446105957, 630.418701171875);1;(14.982938766479492, 197.335205078125, 63.778255462646484);(0.5249341726303101, 0.4318016767501831);1;2.495391845703125;1;632725343142;(0.5, 0.5)
25347162551;(0.6355026364326477, 0.3139706552028656, 0.46731019020080566);(-57.25217056274414, 62.66646194458008, 627.9441528320312);1;(22.825796127319336, 202.21937561035156, 65.55596160888672);(0.5379860401153564, 0.4164242446422577);1;2.5901641845703125;1;(0.482705295085907, 0.31584662199020386, 0.4675624966621399);(10.167206764221191, 63.07609939575195, 630.5526733398438);1;(14.34630012512207, 197.87844848632812, 63.97596740722656);(0.5238746404647827, 0.4300912618637085);1;2.490234375;1;632725354247;(0.5, 0.5)
25347173654;(0.6355300545692444, 0.31407392024993896, 0.46740710735321045);(-57.268428802490234, 62.63716506958008, 627.9945068359375);1;(20.928861618041992, 202.95314025878906, 65.8230209350586);(0.5348291993141174, 0.4141141474246979);1;2.57733154296875;1;(0.4827413558959961, 0.31592896580696106, 0.46765831112861633);(10.152359008789062, 63.05361557006836, 630.6033325195312);1;(13.62318229675293, 194.80003356933594, 62.85551834106445);(0.5226712822914124, 0.43978336453437805);1;2.493804931640625;1;632725365351;(0.5, 0.5)
25347184758;(0.6356263756752014, 0.31431782245635986, 0.4675413966178894);(-57.316375732421875, 62.56299591064453, 628.0652465820312);1;(20.813255310058594, 202.68878173828125, 65.726806640625);(0.5346367955207825, 0.41494637727737427);1;2.58441162109375;1;(0.4828066825866699, 0.31614598631858826, 0.4677797853946686);(10.125297546386719, 62.98792266845703, 630.67138671875);1;(11.791301727294922, 193.07864379882812, 62.22898483276367);(0.5196227431297302, 0.4452030062675476);1;2.496337890625;1;632725376457;(0.5, 0.5)
25347195861;(0.6357908248901367, 0.3147624731063843, 0.4677377939224243);(-57.396759033203125, 62.425472259521484, 628.1707153320312);1;(21.38458824157715, 203.30520629882812, 65.95118713378906);(0.5355875492095947, 0.4130055606365204);1;2.58038330078125;1;(0.4829559326171875, 0.3165549337863922, 0.4679783880710602);(10.062453269958496, 62.86246871948242, 630.7847290039062);1;(13.522371292114258, 191.75015258789062, 61.745479583740234);(0.5225035548210144, 0.4493856728076935);1;2.5015716552734375;1;632725387561;(0.5, 0.5)
25347206964;(0.6358851194381714, 0.31502875685691833, 0.4677993059158325);(-57.440528869628906, 62.340370178222656, 628.2062377929688);1;(22.742795944213867, 201.30006408691406, 65.22137451171875);(0.5378478765487671, 0.41931864619255066);1;2.58538818359375;1;(0.48304393887519836, 0.3168182969093323, 0.4680439531803131);(10.025068283081055, 62.77859878540039, 630.8265991210938);1;(14.254042625427246, 193.5799560546875, 62.4114875793457);(0.5237211585044861, 0.4436246454715729);1;2.50384521484375;1;632725398665;(0.5, 0.5)
25347218067;(0.6360082030296326, 0.3153859078884125, 0.46772679686546326);(-57.49073028564453, 62.218605041503906, 628.1770629882812);1;(24.200334548950195, 202.76673889160156, 65.75518798828125);(0.5402734279632568, 0.4147009253501892);1;2.595550537109375;1;(0.4831405580043793, 0.3171129822731018, 0.46798205375671387);(9.983022689819336, 62.678062438964844, 630.8062133789062);1;(14.01421070098877, 195.38230895996094, 63.06749725341797);(0.5233221054077148, 0.43795013427734375);1;2.50872802734375;1;632725409765;(0.5, 0.5)
25347229170;(0.6361559629440308, 0.3158113360404968, 0.46777600049972534);(-57.55718231201172, 62.08022689819336, 628.20947265625);1;(24.11824607849121, 203.04917907714844, 65.8580093383789);(0.5401368737220764, 0.41381171345710754);1;2.5967254638671875;1;(0.4832591712474823, 0.31753212213516235, 0.46803197264671326);(9.932585716247559, 62.54196548461914, 630.8455810546875);1;(12.5320463180542, 195.78089904785156, 63.21256637573242);(0.5208554267883301, 0.4366952180862427);1;2.5071868896484375;1;632725420864;(0.5, 0.5)
25347240273;(0.636218786239624, 0.315944641828537, 0.4677884578704834);(-57.5850944519043, 62.036563873291016, 628.2175903320312);1;(24.239377975463867, 202.73382568359375, 65.74322509765625);(0.5403385162353516, 0.4148045778274536);1;2.5992279052734375;1;(0.4833143353462219, 0.31774231791496277, 0.4680463969707489);(9.9091215133667, 62.47319793701172, 630.8599853515625);1;(12.209373474121094, 194.03286743164062, 62.57630920410156);(0.5203184485435486, 0.44219866394996643);1;2.520751953125;1;632725431963;(0.5, 0.5)
25347251376;(0.6362578868865967, 0.3160637617111206, 0.4677746593952179);(-57.60145568847656, 61.996482849121094, 628.2130737304688);1;(23.231992721557617, 203.10536193847656, 65.8784408569336);(0.5386620163917542, 0.4136348366737366);1;2.5876922607421875;1;(0.48334234952926636, 0.3178510367870331, 0.46803516149520874);(9.897085189819336, 62.43670654296875, 630.858154296875);1;(13.558989524841309, 192.75067138671875, 62.109619140625);(0.5225644707679749, 0.4462354779243469);1;2.508209228515625;1;632725443061;(0.5, 0.5)
25347262479;(0.6362429857254028, 0.3161584734916687, 0.46786731481552124);(-57.599063873291016, 61.97010040283203, 628.2626342773438);1;(22.331077575683594, 202.79254150390625, 65.7645492553711);(0.5371626615524292, 0.4146197736263275);1;2.59979248046875;1;(0.4833202660083771, 0.3179847002029419, 0.4681323170661926);(9.908180236816406, 62.39755630493164, 630.91064453125);1;(13.311318397521973, 193.3668670654297, 62.33391571044922);(0.522152304649353, 0.4442954659461975);1;2.513702392578125;1;632725454162;(0.5, 0.5)
25347273583;(0.6362114548683167, 0.3161832094192505, 0.46794459223747253);(-57.58876037597656, 61.96605682373047, 628.302978515625);1;(21.644941329956055, 203.63461303710938, 66.07105255126953);(0.5360208749771118, 0.4119685888290405);1;2.6019439697265625;1;(0.48329147696495056, 0.31799349188804626, 0.46821191906929016);(9.921577453613281, 62.39868927001953, 630.9503173828125);1;(12.431538581848145, 195.52005004882812, 63.11760711669922);(0.5206882357597351, 0.4375165104866028);1;2.50250244140625;1;632725465267;(0.5, 0.5)
25347284686;(0.636154294013977, 0.31618639826774597, 0.4681861698627472);(-57.574703216552734, 61.977317810058594, 628.425048828125);1;(24.37591552734375, 202.6365203857422, 65.70779418945312);(0.5405657291412354, 0.4151109755039215);1;2.6225738525390625;1;(0.4832373857498169, 0.31800052523612976, 0.4684251844882965);(9.947267532348633, 62.407108306884766, 631.0562744140625);1;(12.619152069091797, 194.98062133789062, 62.921302795410156);(0.5210003852844238, 0.439214825630188);1;2.50445556640625;1;632725476371;(0.5, 0.5)
25347295789;(0.6360522508621216, 0.31626179814338684, 0.468351811170578);(-57.537513732910156, 61.961585998535156, 628.5135498046875);1;(24.06371307373047, 202.891845703125, 65.8007583618164);(0.5400460958480835, 0.4143070578575134);1;2.6147003173828125;1;(0.4831502437591553, 0.3180184066295624, 0.46859973669052124);(9.987320899963379, 62.41017150878906, 631.1430053710938);1;(14.330204010009766, 195.38291931152344, 63.06769561767578);(0.5238478779792786, 0.43794816732406616);1;2.5001678466796875;1;632725487475;(0.5, 0.5)
25347306892;(0.6359871029853821, 0.31633585691452026, 0.46844616532325745);(-57.51323318481445, 61.942474365234375, 628.5652465820312);1;(26.674636840820312, 203.39990234375, 65.98567962646484);(0.5443910956382751, 0.4127073585987091);1;2.6183319091796875;1;(0.4830680787563324, 0.3180289566516876, 0.46870604157447815);(10.024641990661621, 62.41228103637695, 631.1956787109375);1;(13.881706237792969, 194.9788818359375, 62.92064666748047);(0.5231015086174011, 0.43922027945518494);1;2.5013885498046875;1;632725498579;(0.5, 0.5)
25347317995;(0.635890543460846, 0.31646212935447693, 0.46848389506340027);(-57.472557067871094, 61.903743743896484, 628.591796875);1;(25.429906845092773, 201.94801330566406, 65.45722961425781);(0.5423197150230408, 0.41727855801582336);1;2.6172332763671875;1;(0.482975572347641, 0.3180759847164154, 0.4687421917915344);(10.066120147705078, 62.398963928222656, 631.2144775390625);1;(13.159811019897461, 195.58013916015625, 63.13947296142578);(0.5219001173973083, 0.43732717633247375);1;2.4983062744140625;1;632725509679;(0.5, 0.5)
25347329098;(0.6357571482658386, 0.3166270852088928, 0.46846485137939453);(-57.41316604614258, 61.849884033203125, 628.5929565429688);1;(25.097522735595703, 201.83836364746094, 65.41728210449219);(0.5417665839195251, 0.41762396693229675);1;2.6127166748046875;1;(0.48280805349349976, 0.31820014119148254, 0.4687274098396301);(10.140776634216309, 62.358036041259766, 631.2098999023438);1;(12.56967544555664, 194.71136474609375, 62.823280334472656);(0.5209180116653442, 0.44006240367889404);1;2.509124755859375;1;632725520779;(0.5, 0.5)
25347340201;(0.6356922388076782, 0.3167342245578766, 0.4683862328529358);(-57.381126403808594, 61.81147766113281, 628.5599975585938);1;(23.539020538330078, 201.20291137695312, 65.18599700927734);(0.5391730070114136, 0.41962453722953796);1;2.6109619140625;1;(0.48272567987442017, 0.3182884454727173, 0.4686412215232849);(10.176965713500977, 62.3250617980957, 631.1693115234375);1;(11.285490036010742, 194.8045654296875, 62.85720443725586);(0.5187809467315674, 0.43976908922195435);1;2.5164947509765625;1;632725531880;(0.5, 0.5)
